ID,Product,Category,Subcategory,Image_URL,Price
399,Crepe Bandage 10Cm X 4.5M(M/S),Surgical Dressings & Items,Bandages,https://i.postimg.cc/J7cpg1PT/CREPE-BANDAGE-10-CM-4-5-M-M-or-S-Photo-Room-png-Photo-Room.png,#600.00
400,Crepe Bandage 15Cm X 4.5M(B/S),Surgical Dressings & Items,Bandages,https://i.postimg.cc/15PMxjvp/crepe-bandage-4-5-cm.jpg,#750.00
401,Crepe Bandage 7.5Cm*4.5M,Surgical Dressings & Items,Bandages,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT531e08_iCuCpYLgl3RtVp2Z4HLY_evbxKWdYCx75Z_sdk4loh7C5hhcmKisu--y-CDaoAndusqp=CAU,#500.00
402,Marklint Cotton Wool 250G,Surgical Dressings & Items,Bandages,https://i.postimg.cc/y6TcRYTZ/MARKLINT-COTTON-WOOL-250-MG-Photo-Room-png-Photo-Room.png,#300.00
403,Umec Adhesive Plaster * 100 Strips,Surgical Dressings & Items,Plasters,https://images.deliveryhero.io/image/menus-glovo/products/cde5143a89584e90a627adbd2eb1b90c2f0e1edc652273bb26287f79070a4b44?t=W3siYXV0byI6eyJxIjoibG93In19XQ==,#50.00
404,Moko Methylated Spirit 200Ml,Surgical Dressings & Items,Plasters,https://images.deliveryhero.io/image/menus-glovo/products/64c8fc430cdce061582ef1dbcb1609009ab53d1e344e9625d995e1621f2e51cf?t=W3siYXV0byI6eyJxIjoibG93In19XQ==,"#1,650.00"
405,Reelfruit Gently Dried (Pineapple) 100G,Snacks & Treats,Fruit Snacks,https://images.deliveryhero.io/image/menus-glovo/products/caa7ef4643dfa5316291efe1139380843145e3598e4a220716c0579d6765c43b?t=W3siYXV0byI6eyJxIjoibG93In19XQ==,"#2,100.00"
406,Tropical Sun Coconut Peanuts 165G,Snacks & Treats,Nut snacks,https://i.postimg.cc/nr8x1DK6/tropical-coconut-peanut-170g.webp,"#3,850.00"
407,Tropical Sun Coconut Peanuts 330G,Snacks & Treats,Nut snacks,https://i.postimg.cc/KcJdBK2z/image-removebg-preview-5.jpg,"#4,500.00"
408,Haribo 140G (Happy Cola),Snacks & Treats,Candy,https://images.deliveryhero.io/image/menus-glovo/products/3ed41935a4ebf8cddc8262b41912083580d9965461e4b02b8179ebd5ecc715c1?t=W3siYXV0byI6eyJxIjoibG93In19XQ==,"#3,350.00"
409,Mentos Chewing Gum S/F 56G (Spearmint),Snacks & Treats,Candy,https://i.postimg.cc/LsHJ73n3/image-removebg-preview-26.jpg,"#3,750.00"
410,Bounty Bar 57G * 24,Snacks & Treats,Cookies and Chocolates,https://i.postimg.cc/0NQyTrdm/BOUNTY-BAR-57-G-24.jpg,"#1,600.00"
411,Maryland Choc Chip & Coconut 136G,Snacks & Treats,Cookies and Chocolates,https://i.postimg.cc/6pGbtwXQ/maltesers-Photo-Room-png-Photo-Room.png,"#2,150.00"
412,Maryland Cookies Choc Chip 136G * 20,Snacks & Treats,Cookies and Chocolates,https://htsplus.ng/wp-content/uploads/2021/06/Maryland-Chocolate-Chip-Cookies-1200x1200.jpg,"#2,150.00"
413,Snickers Bar 50G *24,Snacks & Treats,Cookies and Chocolates,https://images.deliveryhero.io/image/menus-glovo/products/37e2b57e2aea3844554dbf14787ad54537089c4838bd78ff57e135eb9c2e51e2?t=W3siYXV0byI6eyJxIjoibG93In19XQ==,"#1,400.00"
414,Snickers Chocolate 80G * 24,Snacks & Treats,Cookies and Chocolates,https://i.postimg.cc/sXZkwbf4/snickers-80g-Photo-Room-png-Photo-Room.png,"#2,700.00"
415,Tesco All Butter Shortbread Finger 210G,Snacks & Treats,Cookies and Chocolates,https://i.postimg.cc/wjPy2WPt/TESCO-ALL-BUTTER-SHORTBREAD-FINGER-210-G.jpg,"#7,450.00"
416,Jacobs Cream Crackers 200G * 24,Snacks & Treats,Wafers,https://i.postimg.cc/JnfZLcW6/JACOB-S-CREAM-CRACKERS-ORIGINAL-200-G.jpg,"#2,600.00"
417,Mcvities Rich Tea Biscuits 200G * 24,Snacks & Treats,Biscuits,https://i.postimg.cc/RFNL9ZJF/MCVITIES-RICH-TEA-BISCUITS-200-G-24.webp,"#1,200.00"
418,Pringles Texas Bbq Sauce 165G,Snacks & Treats,Chips & Crisps,https://images.deliveryhero.io/image/menus-glovo/products/f46f7c6faf95c566a22c5e3a7068802cf3d31475e47cde0ec30baaf0097b1610?t=W3siYXV0byI6eyJxIjoibG93In19XQ==,"#5,300.00"
419,Qfc Plantain Chip Plastic(Ripe),Snacks & Treats,Chips & Crisps,https://images.deliveryhero.io/image/menus-glovo/products/1240c2a83ed2409f1caf8a11e2db8d05b3c292047278dbbdb126ae5fc3e0d11c?t=W3siYXV0byI6eyJxIjoibG93In19XQ==,"#4,050.00"
420,Chinny Chops Big Size,Snacks & Treats,Pastries,https://images.deliveryhero.io/image/menus-glovo/products/42e448d04c27d69b322e433e6690c193210efdc972eb136c046fe0e5b42d3494?t=W3siYXV0byI6eyJxIjoibG93In19XQ==,"#2,900.00"
